True_FP,Est_FP,Total_parasites,Barcode_number,Bottleneck_prob
17.79753779,10.32792419,49999980,30,0.0000005
23.36334124,20.25687175,49999980,30,0.0000005
20.06249784,18.24155495,49999980,30,0.0000005
21.08109854,20.98854788,49999980,30,0.0000005
28.73922715,26.58180079,49999980,30,0.0000005
28.09572523,38.51221222,49999980,30,0.0000005
21.96577182,26.45036976,49999980,30,0.0000005
22.10572197,26.26778513,49999980,30,0.0000005
22.72205459,33.71933836,49999980,30,0.0000005
19.27027996,15.25600048,49999980,30,0.0000005
23.9705022,22.20768946,49999980,30,0.0000005
35.13554282,41.45371797,49999980,30,0.0000005
28.04581456,22.35126716,49999980,30,0.0000005
34.0676745,51.50435197,49999980,30,0.0000005
21.9225217,19.76784267,49999980,30,0.0000005
23.0794527,18.90164685,49999980,30,0.0000005
26.14528693,32.49916065,49999980,30,0.0000005
23.91373177,26.84828886,49999980,30,0.0000005
25.89437571,27.96168719,49999980,30,0.0000005
24.84824268,19.73289492,49999980,30,0.0000005
18.75841531,16.7805315,49999980,30,0.0000005
22.02832158,19.53002635,49999980,30,0.0000005
16.19801297,17.99574136,49999980,30,0.0000005
31.83568606,32.93628705,49999980,30,0.0000005
31.35447873,27.90787315,49999980,30,0.0000005
24.93273641,24.77351196,49999980,30,0.0000005
25.05354367,19.4467439,49999980,30,0.0000005
28.70092485,30.45836942,49999980,30,0.0000005
20.87675161,15.34630092,49999980,30,0.0000005
33.22480748,50.03146317,49999980,30,0.0000005
26.72502439,20.21736935,49999980,30,0.0000005
29.19226796,26.58642996,49999980,30,0.0000005
26.24872105,16.74783122,49999980,30,0.0000005
32.73975366,35.51465135,49999980,30,0.0000005
25.09445164,27.41352597,49999980,30,0.0000005
28.09158699,31.85165336,49999980,30,0.0000005
23.10751785,29.67239241,49999980,30,0.0000005
28.16769943,31.4009165,49999980,30,0.0000005
20.02918763,23.21346266,49999980,30,0.0000005
18.38275324,13.44279117,49999980,30,0.0000005
16.92110913,20.7084339,49999980,30,0.0000005
21.87410155,23.55205657,49999980,30,0.0000005
25.95474708,28.45130252,49999980,30,0.0000005
20.52616463,15.61259136,49999980,30,0.0000005
20.11174127,36.45712108,49999980,30,0.0000005
26.66957645,24.67982228,49999980,30,0.0000005
26.67693745,34.27383489,49999980,30,0.0000005
23.84648362,20.81257621,49999980,30,0.0000005
25.32135883,32.69505029,49999980,30,0.0000005
28.9254361,25.05630319,49999980,30,0.0000005
25.47588197,49.14590162,49999980,30,0.0000005
37.82746099,32.18690337,49999980,30,0.0000005
26.1278838,27.80373974,49999980,30,0.0000005
29.82267061,36.70156237,49999980,30,0.0000005
29.51189304,30.01240919,49999980,30,0.0000005
21.08598197,41.73518393,49999980,30,0.0000005
22.89451415,20.03603513,49999980,30,0.0000005
24.13471966,43.18173742,49999980,30,0.0000005
19.09605655,18.03792141,49999980,30,0.0000005
27.83783182,29.26670001,49999980,30,0.0000005
29.41782693,38.12787603,49999980,30,0.0000005
33.92248845,22.68710708,49999980,30,0.0000005
28.90995216,32.65160026,49999980,30,0.0000005
22.06208578,16.63980678,49999980,30,0.0000005
24.97317721,42.65726719,49999980,30,0.0000005
34.48971547,29.15856115,49999980,30,0.0000005
16.13288517,21.69504249,49999980,30,0.0000005
21.95287157,22.05920865,49999980,30,0.0000005
27.71475045,38.59441443,49999980,30,0.0000005
29.1345909,43.00653013,49999980,30,0.0000005
20.77271985,30.46063149,49999980,30,0.0000005
19.78332627,23.30629134,49999980,30,0.0000005
39.82081158,22.96632431,49999980,30,0.0000005
19.95707208,16.75160039,49999980,30,0.0000005
26.64199274,24.94791294,49999980,30,0.0000005
18.27856858,15.94246803,49999980,30,0.0000005
22.1248546,23.38466472,49999980,30,0.0000005
30.20072889,27.1539102,49999980,30,0.0000005
26.8484407,26.31589453,49999980,30,0.0000005
21.92090441,29.49351943,49999980,30,0.0000005
17.82770498,20.67514985,49999980,30,0.0000005
20.08044439,21.42251244,50000000,40,0.0000005
35.92544988,50.33360746,50000000,40,0.0000005
32.15690453,32.80766285,50000000,40,0.0000005
21.06435542,23.92532713,50000000,40,0.0000005
22.88840913,29.46452287,50000000,40,0.0000005
30.90022759,44.74381953,50000000,40,0.0000005
30.94106038,41.35868931,50000000,40,0.0000005
33.86387603,25.5525607,50000000,40,0.0000005
17.84577313,14.44854559,50000000,40,0.0000005
37.95723333,35.20147776,50000000,40,0.0000005
23.69854083,21.09154739,50000000,40,0.0000005
21.00022473,17.92320726,50000000,40,0.0000005
27.49174849,26.96336398,50000000,40,0.0000005
24.41171995,23.64642944,50000000,40,0.0000005
27.9905355,33.86868879,50000000,40,0.0000005
32.72637275,21.46176674,50000000,40,0.0000005
22.31993749,23.18358701,50000000,40,0.0000005
30.01424762,34.65626294,50000000,40,0.0000005
30.77621147,33.80785459,50000000,40,0.0000005
16.91544371,23.74656239,50000000,40,0.0000005
27.05483103,28.42356148,50000000,40,0.0000005
20.16443223,24.34472632,50000000,40,0.0000005
12.97661717,10.98750997,50000000,40,0.0000005
20.09643032,19.31645876,50000000,40,0.0000005
23.00684065,23.42806012,50000000,40,0.0000005
26.99749382,28.83020184,50000000,40,0.0000005
24.93175807,30.92321197,50000000,40,0.0000005
20.90478863,24.07508402,50000000,40,0.0000005
23.86586559,25.72942106,50000000,40,0.0000005
23.09696525,19.81861758,50000000,40,0.0000005
23.97158924,23.37678561,50000000,40,0.0000005
24.83482197,26.00049244,50000000,40,0.0000005
24.15225139,22.2478329,50000000,40,0.0000005
25.03933824,23.78624711,50000000,40,0.0000005
17.97011475,15.75323279,50000000,40,0.0000005
24.93030834,24.21089063,50000000,40,0.0000005
27.37387594,26.1538771,50000000,40,0.0000005
16.33477799,14.10120232,50000000,40,0.0000005
25.88216796,34.67889971,50000000,40,0.0000005
28.23834096,23.41242472,50000000,40,0.0000005
25.15523431,19.27525567,50000000,40,0.0000005
22.79052144,21.93126256,50000000,40,0.0000005
29.48305177,34.72243011,50000000,40,0.0000005
25.85352826,24.48479914,50000000,40,0.0000005
33.31094212,41.58250157,50000000,40,0.0000005
23.71516476,26.33501998,50000000,40,0.0000005
30.10170007,29.06543442,50000000,40,0.0000005
33.95882848,35.24102875,50000000,40,0.0000005
32.13527642,40.2884701,50000000,40,0.0000005
30.0732928,44.04752364,50000000,40,0.0000005
26.879261,28.8505935,50000000,40,0.0000005
17.97248464,19.86776541,50000000,40,0.0000005
26.43500724,19.49200076,50000000,40,0.0000005
21.99820555,29.70649931,50000000,40,0.0000005
22.06320138,21.58125496,50000000,40,0.0000005
20.00566821,21.63158881,50000000,40,0.0000005
27.87835348,23.65441619,50000000,40,0.0000005
32.26930945,22.2129273,50000000,40,0.0000005
23.71138943,26.33422566,50000000,40,0.0000005
24.80596022,20.48319787,50000000,40,0.0000005
27.14584733,19.04888451,50000000,40,0.0000005
25.24782308,19.57926976,50000000,40,0.0000005
23.28091962,23.55267058,50000000,40,0.0000005
24.24130346,26.20385715,50000000,40,0.0000005
19.08700214,21.97206788,50000000,40,0.0000005
23.94151529,20.20387687,50000000,40,0.0000005
18.01418882,13.03613572,50000000,40,0.0000005
21.86075032,15.95659689,50000000,40,0.0000005
31.95666101,31.10936786,50000000,40,0.0000005
34.3778151,35.31874314,50000000,40,0.0000005
24.88729665,28.46928888,50000000,40,0.0000005
26.9590327,31.22302863,50000000,40,0.0000005
30.89089955,26.5572856,50000000,40,0.0000005
24.68568702,35.12521208,50000000,40,0.0000005
22.84221027,16.32536593,50000000,40,0.0000005
29.24392971,33.71142242,50000000,40,0.0000005
20.82633277,19.70892076,50000000,40,0.0000005
20.27776287,27.62843028,50000000,40,0.0000005
29.78673224,36.92134546,50000000,40,0.0000005
21.1468734,21.72663083,50000000,40,0.0000005
23.07796769,21.68282833,50000000,40,0.0000005
34.59696153,35.04998483,50000000,40,0.0000005
30.03058634,29.20385612,50000000,40,0.0000005
17.07634089,14.37469309,50000000,40,0.0000005
28.0027858,37.17205997,50000000,40,0.0000005
29.32913071,13.28497873,50000000,40,0.0000005
24.89688918,31.35182846,50000000,40,0.0000005
26.89145571,22.63097015,50000000,40,0.0000005
27.00653874,34.01029779,50000000,40,0.0000005
24.56793902,24.4152038,50000000,40,0.0000005
23.12831403,20.17802541,50000000,40,0.0000005
21.8967364,23.16006324,50000000,40,0.0000005
15.94459575,14.4250635,50000000,40,0.0000005
24.74197316,24.21042633,50000000,40,0.0000005
21.03375533,20.98026866,50000000,40,0.0000005
39.63359049,28.58917592,50000000,40,0.0000005
26.02278521,28.89938901,50000000,40,0.0000005
23.90179173,20.56895028,50000000,40,0.0000005
22.73181041,26.1624425,50000000,40,0.0000005
20.96216512,23.86681432,50000000,40,0.0000005
33.13029098,31.77797278,50000000,50,0.0000005
30.29250974,26.14323778,50000000,50,0.0000005
17.8598196,16.11315378,50000000,50,0.0000005
21.20243769,30.51483099,50000000,50,0.0000005
25.361609,23.29183451,50000000,50,0.0000005
27.92297306,29.3073366,50000000,50,0.0000005
21.74318707,19.72142495,50000000,50,0.0000005
22.93411431,28.35595896,50000000,50,0.0000005
32.97071694,25.63594581,50000000,50,0.0000005
19.87736704,21.79180277,50000000,50,0.0000005
16.96835203,11.2142017,50000000,50,0.0000005
25.96806705,35.334531,50000000,50,0.0000005
18.70753248,17.94638877,50000000,50,0.0000005
22.96937854,21.20623945,50000000,50,0.0000005
22.76304118,21.47245164,50000000,50,0.0000005
31.72364152,33.94263813,50000000,50,0.0000005
37.3097892,56.24756443,50000000,50,0.0000005
27.48976738,28.89269671,50000000,50,0.0000005
23.11835776,21.50402167,50000000,50,0.0000005
24.59410917,19.19105703,50000000,50,0.0000005
36.37113691,36.92099755,50000000,50,0.0000005
20.29268441,14.95288151,50000000,50,0.0000005
21.26155783,19.34963975,50000000,50,0.0000005
31.19129632,33.50646498,50000000,50,0.0000005
28.9410633,27.01603915,50000000,50,0.0000005
26.88703223,27.21076545,50000000,50,0.0000005
20.16882768,17.80776129,50000000,50,0.0000005
34.17586937,29.13378096,50000000,50,0.0000005
30.22429696,29.28195546,50000000,50,0.0000005
21.65498732,21.58686391,50000000,50,0.0000005
31.82644108,46.24890286,50000000,50,0.0000005
18.78876148,17.78183053,50000000,50,0.0000005
36.88355233,40.06832868,50000000,50,0.0000005
17.37786352,14.53253622,50000000,50,0.0000005
18.88938717,25.49977608,50000000,50,0.0000005
28.96139711,25.35338216,50000000,50,0.0000005
23.7405365,21.41866398,50000000,50,0.0000005
21.00028052,21.36429936,50000000,50,0.0000005
24.99187425,33.42186428,50000000,50,0.0000005
18.05781931,23.27628462,50000000,50,0.0000005
16.00993315,14.79991126,50000000,50,0.0000005
31.19247501,29.16224807,50000000,50,0.0000005
22.84512179,18.31078678,50000000,50,0.0000005
25.19740209,23.01899263,50000000,50,0.0000005
20.24198019,24.41961423,50000000,50,0.0000005
25.92376507,25.11157076,50000000,50,0.0000005
37.39646634,56.01925686,50000000,50,0.0000005
23.97502968,27.27375641,50000000,50,0.0000005
21.86562151,21.30524062,50000000,50,0.0000005
32.13376628,38.74437878,50000000,50,0.0000005
32.57872906,49.74107122,50000000,50,0.0000005
26.13958798,24.87471132,50000000,50,0.0000005
23.16799827,27.89619442,50000000,50,0.0000005
21.1048685,30.85184082,50000000,50,0.0000005
24.92236815,17.20168839,50000000,50,0.0000005
31.07362498,22.65813969,50000000,50,0.0000005
23.94885383,22.82254215,50000000,50,0.0000005
27.99006913,34.24731913,50000000,50,0.0000005
22.31534083,25.5654374,50000000,50,0.0000005
25.04204568,36.85992663,50000000,50,0.0000005
35.00173646,22.80343679,50000000,50,0.0000005
31.54179221,28.45615189,50000000,50,0.0000005
27.06547275,21.1084229,50000000,50,0.0000005
24.12991378,30.42769177,50000000,50,0.0000005
20.98356777,21.15500817,50000000,50,0.0000005
26.05379706,29.01406842,50000000,50,0.0000005
25.99701531,29.54672002,50000000,50,0.0000005
21.94552332,22.92161585,50000000,50,0.0000005
25.87853138,32.43393184,50000000,50,0.0000005
24.07078586,20.79174566,50000000,50,0.0000005
19.19597326,19.92874983,50000000,50,0.0000005
27.6033627,20.62906515,50000000,50,0.0000005
26.80855061,27.36339393,50000000,50,0.0000005
20.90025562,23.56641936,50000000,50,0.0000005
15.77593652,14.97892673,50000000,50,0.0000005
26.17485717,26.80104785,50000000,50,0.0000005
20.90587192,26.28756153,50000000,50,0.0000005
35.72038794,40.44424734,50000000,50,0.0000005
21.07605175,19.6491705,50000000,50,0.0000005
16.11139093,13.02163839,50000000,50,0.0000005
25.88805667,29.01191499,50000000,50,0.0000005
32.22379634,39.42112898,50000000,50,0.0000005
30.77932,39.93446283,50000000,50,0.0000005
22.72780051,28.61585817,50000000,50,0.0000005
29.90475596,36.59586832,50000000,50,0.0000005
18.866907,22.58681972,50000000,50,0.0000005
27.77678492,37.7093902,50000000,50,0.0000005
36.04734676,28.36396196,50000000,50,0.0000005
27.92316561,25.63677046,50000000,50,0.0000005
26.88306205,27.84904214,50000000,50,0.0000005
32.87121813,33.80435692,50000000,50,0.0000005
25.13862397,32.64950698,50000000,50,0.0000005
22.11709198,33.32171621,50000000,50,0.0000005
28.77503827,21.68755069,50000000,50,0.0000005
32.94207562,30.64274446,50000000,50,0.0000005
26.99256183,34.91179107,50000000,50,0.0000005
26.09835907,26.77530235,50000000,50,0.0000005
29.10410639,31.53934623,50000000,50,0.0000005
22.72296562,23.09801736,50000000,50,0.0000005
21.75684647,25.71244585,50000000,50,0.0000005
31.17609685,40.50076381,49999950,70,0.0000005
21.07650054,19.25286555,49999950,70,0.0000005
19.01544997,19.78000616,49999950,70,0.0000005
21.99856897,22.92815722,49999950,70,0.0000005
27.13569186,22.53732618,49999950,70,0.0000005
25.68479001,23.55041001,49999950,70,0.0000005
24.75214522,30.60655359,49999950,70,0.0000005
20.97552305,21.1320046,49999950,70,0.0000005
31.23201834,37.12306075,49999950,70,0.0000005
22.12164619,25.09325579,49999950,70,0.0000005
30.81389988,34.69606928,49999950,70,0.0000005
15.10218294,12.54342627,49999950,70,0.0000005
31.24450945,37.69678644,49999950,70,0.0000005
22.00733978,22.63295676,49999950,70,0.0000005
29.78953785,41.56660204,49999950,70,0.0000005
24.82037324,23.89667695,49999950,70,0.0000005
23.89172925,28.63628115,49999950,70,0.0000005
23.16715276,17.81127416,49999950,70,0.0000005
23.10676204,26.51019355,49999950,70,0.0000005
20.78931084,19.17193509,49999950,70,0.0000005
16.2178252,17.43314318,49999950,70,0.0000005
17.97394695,18.43287732,49999950,70,0.0000005
24.31683257,23.89685393,49999950,70,0.0000005
27.25051368,31.23032804,49999950,70,0.0000005
30.05518312,35.50033167,49999950,70,0.0000005
23.14729936,30.13171334,49999950,70,0.0000005
18.14028944,20.59714364,49999950,70,0.0000005
33.08495599,31.88513926,49999950,70,0.0000005
28.13416437,34.1328083,49999950,70,0.0000005
15.19320018,16.14378653,49999950,70,0.0000005
29.09079652,35.86085457,49999950,70,0.0000005
26.02312259,29.85029287,49999950,70,0.0000005
21.93747136,20.68272496,49999950,70,0.0000005
29.03459756,26.75737129,49999950,70,0.0000005
26.91806548,26.85870928,49999950,70,0.0000005
22.997384,26.81750345,49999950,70,0.0000005
21.83461424,20.82893672,49999950,70,0.0000005
22.12919236,22.65228508,49999950,70,0.0000005
24.0416941,22.45755444,49999950,70,0.0000005
24.30212005,23.37111211,49999950,70,0.0000005
22.02629371,17.80950995,49999950,70,0.0000005
28.01294192,24.91607617,49999950,70,0.0000005
24.26604564,21.92913768,49999950,70,0.0000005
28.20450049,31.23819949,49999950,70,0.0000005
31.03192358,30.1667627,49999950,70,0.0000005
35.65536174,40.3624824,49999950,70,0.0000005
32.09269393,43.3441046,49999950,70,0.0000005
26.27236206,25.13268274,49999950,70,0.0000005
23.88339926,20.33905317,49999950,70,0.0000005
26.22396062,23.48698602,49999950,70,0.0000005
25.13905769,25.47624374,49999950,70,0.0000005
25.17793855,27.720547,49999950,70,0.0000005
25.86356043,27.76756621,49999950,70,0.0000005
38.08594077,32.12795485,49999950,70,0.0000005
30.1730212,38.44851138,49999950,70,0.0000005
26.37916864,23.34950281,49999950,70,0.0000005
29.23817585,26.62558553,49999950,70,0.0000005
20.79913882,14.96164809,49999950,70,0.0000005
24.03642059,20.34411087,49999950,70,0.0000005
28.73259637,31.18206082,49999950,70,0.0000005
18.05987653,18.44340127,49999950,70,0.0000005
25.0238813,21.7210887,49999950,70,0.0000005
21.96533356,22.70461376,49999950,70,0.0000005
26.91516483,31.98905091,49999950,70,0.0000005
20.0782587,19.22948697,49999950,70,0.0000005
22.17389181,18.86439793,49999950,70,0.0000005
30.00276786,26.52064675,49999950,70,0.0000005
26.36367797,27.34060976,49999950,70,0.0000005
27.10028197,27.13401289,49999950,70,0.0000005
21.04193609,20.79370923,49999950,70,0.0000005
34.24756016,31.86101228,49999950,70,0.0000005
21.70365565,22.4543485,49999950,70,0.0000005
16.868084,19.01658628,49999950,70,0.0000005
25.95207577,30.10036888,49999950,70,0.0000005
29.05179234,35.7354147,49999950,70,0.0000005
28.67441063,17.68449368,49999950,70,0.0000005
29.01908075,43.67853432,49999950,70,0.0000005
27.09661244,26.77481395,49999950,70,0.0000005
24.75430986,16.14680531,49999950,70,0.0000005
25.27008353,23.58850799,49999950,70,0.0000005
26.04089722,23.06037283,49999950,70,0.0000005
22.10885683,20.51885113,49999950,70,0.0000005
25.18178225,27.70791322,49999950,70,0.0000005
26.80813707,21.91287509,49999950,70,0.0000005
28.8911931,26.91414694,49999950,70,0.0000005
23.99425846,21.93941841,49999950,70,0.0000005
18.13261617,18.35980177,49999950,70,0.0000005
25.03357882,25.37109864,49999950,70,0.0000005
18.99796605,17.73218918,49999950,70,0.0000005
21.6986465,21.09416519,49999950,70,0.0000005
17.05231767,16.88552052,49999950,70,0.0000005
24.00911032,28.73554019,49999950,70,0.0000005
20.89536323,21.10544168,49999950,70,0.0000005
23.04054439,21.89182765,49999950,70,0.0000005
24.18209946,23.57968875,49999950,70,0.0000005
20.09918752,27.56809938,49999950,70,0.0000005
16.99838423,16.91178916,49999950,70,0.0000005
26.19380856,27.17657728,49999950,70,0.0000005
19.09105863,14.74376588,49999950,70,0.0000005
34.31921894,35.75586209,49999950,70,0.0000005
20.14645157,21.80238408,50000000,100,0.0000005
25.67623957,26.43091783,50000000,100,0.0000005
20.94776774,23.61559979,50000000,100,0.0000005
25.90872,20.15608796,50000000,100,0.0000005
19.02147984,16.79547874,50000000,100,0.0000005
22.15787763,24.91441977,50000000,100,0.0000005
28.24888404,29.11800446,50000000,100,0.0000005
12.95874126,14.77969471,50000000,100,0.0000005
31.93579753,28.43687493,50000000,100,0.0000005
30.19171931,28.86466251,50000000,100,0.0000005
31.1574903,26.87036762,50000000,100,0.0000005
33.3100002,25.35649902,50000000,100,0.0000005
24.97754252,29.69080085,50000000,100,0.0000005
20.9777746,21.09787154,50000000,100,0.0000005
31.79815373,33.9442483,50000000,100,0.0000005
20.1079166,24.72844495,50000000,100,0.0000005
25.10161119,30.09209444,50000000,100,0.0000005
27.0969993,30.60974463,50000000,100,0.0000005
27.16010052,24.22796508,50000000,100,0.0000005
30.90332941,37.32469346,50000000,100,0.0000005
35.67633255,33.33323552,50000000,100,0.0000005
21.98224128,25.10430076,50000000,100,0.0000005
29.93096838,30.82171135,50000000,100,0.0000005
22.96121363,23.99301408,50000000,100,0.0000005
23.88645538,19.04533036,50000000,100,0.0000005
25.93446187,20.06871596,50000000,100,0.0000005
17.22348436,15.6992354,50000000,100,0.0000005
16.92524643,20.2547536,50000000,100,0.0000005
21.94598877,22.68977598,50000000,100,0.0000005
23.8844949,31.24009184,50000000,100,0.0000005
27.94891658,22.83191824,50000000,100,0.0000005
22.04613141,22.56202738,50000000,100,0.0000005
26.88187143,30.59320124,50000000,100,0.0000005
25.98419759,24.43525821,50000000,100,0.0000005
29.9118895,35.71800555,50000000,100,0.0000005
19.88417096,18.02683201,50000000,100,0.0000005
24.36980558,20.09322934,50000000,100,0.0000005
19.89800722,21.84095012,50000000,100,0.0000005
26.11965803,28.87907831,50000000,100,0.0000005
19.21993273,20.37051,50000000,100,0.0000005
27.94489921,25.64160112,50000000,100,0.0000005
26.24089281,21.31120711,50000000,100,0.0000005
33.02014678,31.79117675,50000000,100,0.0000005
27.26702445,33.19012793,50000000,100,0.0000005
18.90296904,20.28195758,50000000,100,0.0000005
40.15328075,49.37441861,50000000,100,0.0000005
22.83633625,20.41654616,50000000,100,0.0000005
25.93133861,23.35115766,50000000,100,0.0000005
20.86475148,23.19882021,50000000,100,0.0000005
19.89452645,24.72126397,50000000,100,0.0000005
24.8031981,27.20604514,50000000,100,0.0000005
22.1329373,22.56671461,50000000,100,0.0000005
29.97909173,35.70423045,50000000,100,0.0000005
30.44907194,22.01173937,50000000,100,0.0000005
38.87879656,40.06522972,50000000,100,0.0000005
29.09309511,36.4982757,50000000,100,0.0000005
20.2916299,11.36099008,50000000,100,0.0000005
31.07917852,26.31119903,50000000,100,0.0000005
28.19229661,25.69489034,50000000,100,0.0000005
27.85537923,25.2549337,50000000,100,0.0000005
26.95256176,30.25865575,50000000,100,0.0000005
21.90299314,24.95192716,50000000,100,0.0000005
25.24428084,21.40856846,50000000,100,0.0000005
28.0295129,32.18833148,50000000,100,0.0000005
28.09417539,32.06436906,50000000,100,0.0000005
23.81914349,23.41401581,50000000,100,0.0000005
21.80068604,22.84026434,50000000,100,0.0000005
22.97532593,20.39229682,50000000,100,0.0000005
23.90374469,25.56078856,50000000,100,0.0000005
23.94135894,23.35023463,50000000,100,0.0000005
22.11095701,20.75467117,50000000,100,0.0000005
17.01838113,15.64520625,50000000,100,0.0000005
30.98128944,40.54324763,50000000,100,0.0000005
23.81990881,23.59951204,50000000,100,0.0000005
19.98505178,19.67844634,50000000,100,0.0000005
31.79440037,36.52425587,50000000,100,0.0000005
25.09022498,27.22645067,50000000,100,0.0000005
26.51229375,24.53158582,50000000,100,0.0000005
32.15217171,26.98893267,50000000,100,0.0000005
25.00072854,27.06838124,50000000,100,0.0000005
22.09759124,20.70877304,50000000,100,0.0000005
16.01876439,16.30823873,50000000,100,0.0000005
18.95708417,18.39836827,50000000,100,0.0000005
25.14775957,21.2863543,50000000,100,0.0000005
24.02841225,20.32624486,50000000,100,0.0000005
26.055238,23.30672157,50000000,100,0.0000005
23.96663366,23.42427371,50000000,100,0.0000005
24.85296548,32.9648879,50000000,100,0.0000005
27.85608615,27.54934459,50000000,100,0.0000005
25.33935139,29.91885895,50000000,100,0.0000005
27.02853051,20.33378769,50000000,100,0.0000005
23.89949891,16.43906939,50000000,100,0.0000005
25.09069584,27.47070558,50000000,100,0.0000005
18.69677016,23.20860053,50000000,100,0.0000005
29.77493013,30.72888005,50000000,100,0.0000005
25.09427895,20.2623503,50000000,100,0.0000005
23.02207125,20.27720043,50000000,100,0.0000005
24.89679241,25.15383785,50000000,100,0.0000005
24.19460965,21.64677295,50000000,100,0.0000005
25.89813988,29.00595771,50000000,100,0.0000005
24.9828601,25.26311234,49999880,140,0.0000005
25.11977414,27.37090687,49999880,140,0.0000005
25.86754529,24.5620129,49999880,140,0.0000005
22.9853054,24.75409641,49999880,140,0.0000005
23.11102281,22.61210362,49999880,140,0.0000005
23.95211903,22.22014234,49999880,140,0.0000005
25.00978345,27.47098596,49999880,140,0.0000005
23.77034327,28.73603946,49999880,140,0.0000005
18.25986385,18.20160154,49999880,140,0.0000005
27.02018579,28.09731892,49999880,140,0.0000005
19.98291612,20.74730607,49999880,140,0.0000005
35.89920838,41.98160237,49999880,140,0.0000005
29.08486996,33.43630258,49999880,140,0.0000005
21.78721023,25.89648773,49999880,140,0.0000005
26.14521133,28.71530063,49999880,140,0.0000005
15.96819477,17.91559237,49999880,140,0.0000005
26.04264225,26.63778662,49999880,140,0.0000005
21.20053797,19.82612325,49999880,140,0.0000005
18.0512307,20.48902295,49999880,140,0.0000005
26.93419844,28.0156913,49999880,140,0.0000005
20.94586126,20.17751653,49999880,140,0.0000005
24.97705441,27.32920066,49999880,140,0.0000005
24.13762185,26.13211373,49999880,140,0.0000005
22.06145954,21.16688514,49999880,140,0.0000005
23.00116258,24.67541872,49999880,140,0.0000005
26.92249864,30.12725598,49999880,140,0.0000005
34.07667079,36.21145556,49999880,140,0.0000005
30.18126205,28.19664231,49999880,140,0.0000005
31.22472788,26.31418267,49999880,140,0.0000005
32.84082854,34.58530057,49999880,140,0.0000005
23.02888371,24.52246788,49999880,140,0.0000005
26.12137041,24.54544368,49999880,140,0.0000005
24.71186613,23.49601316,49999880,140,0.0000005
22.76373251,19.30484461,49999880,140,0.0000005
31.93938093,41.14857446,49999880,140,0.0000005
32.05292215,27.622153,49999880,140,0.0000005
21.97443717,21.25787434,49999880,140,0.0000005
30.06968502,30.31244566,49999880,140,0.0000005
24.83807572,21.66669413,49999880,140,0.0000005
25.8701963,24.28048324,49999880,140,0.0000005
25.04778651,25.1603654,49999880,140,0.0000005
30.88719615,29.71596831,49999880,140,0.0000005
26.0093318,21.44861218,49999880,140,0.0000005
31.9283267,37.99332927,49999880,140,0.0000005
27.20864322,24.22872504,49999880,140,0.0000005
20.83135655,24.50875895,49999880,140,0.0000005
26.06872747,20.22070615,49999880,140,0.0000005
25.74958241,23.03567984,49999880,140,0.0000005
24.89346004,23.44813549,49999880,140,0.0000005
30.12814038,37.8721871,49999880,140,0.0000005
20.08471529,16.95931409,49999880,140,0.0000005
21.09243428,18.31729627,49999880,140,0.0000005
30.02089567,34.66281813,49999880,140,0.0000005
26.0491399,26.73036326,49999880,140,0.0000005
25.94873844,24.62515307,49999880,140,0.0000005
25.13747094,25.15758895,49999880,140,0.0000005
28.00302339,27.61095522,49999880,140,0.0000005
24.86299726,27.37382385,49999880,140,0.0000005
34.15390763,36.04952066,49999880,140,0.0000005
23.11902314,24.89169745,49999880,140,0.0000005
18.8839899,17.44935045,49999880,140,0.0000005
23.8865108,28.73322408,49999880,140,0.0000005
19.08970346,19.29740965,49999880,140,0.0000005
31.88453181,26.39468876,49999880,140,0.0000005
24.75235228,25.33292852,49999880,140,0.0000005
19.07401899,21.80577549,49999880,140,0.0000005
26.01259843,28.93965182,49999880,140,0.0000005
26.93185534,30.43545883,49999880,140,0.0000005
25.01611489,20.63979863,49999880,140,0.0000005
27.97924674,29.60973655,49999880,140,0.0000005
25.21635338,25.00920051,49999880,140,0.0000005
39.12227191,47.0177971,49999880,140,0.0000005
21.92827898,23.16027004,49999880,140,0.0000005
24.26323085,22.01511354,49999880,140,0.0000005
24.02861824,26.28167577,49999880,140,0.0000005
30.21765843,32.59956758,49999880,140,0.0000005
28.13369527,27.10241812,49999880,140,0.0000005
19.81542859,20.62263691,49999880,140,0.0000005
25.08029796,25.1648698,49999880,140,0.0000005
26.14331989,23.37392297,49999880,140,0.0000005
21.05235343,21.8529115,49999880,140,0.0000005
26.13237947,26.42553363,49999880,140,0.0000005
35.11238272,38.04773467,49999880,140,0.0000005
27.0617929,23.99816803,49999880,140,0.0000005
28.14566041,23.91639507,49999880,140,0.0000005
25.97578419,24.54844373,49999880,140,0.0000005
27.29179829,24.14184597,49999880,140,0.0000005
23.19142908,21.01960628,49999880,140,0.0000005
14.92258552,14.54639309,49999880,140,0.0000005
21.78372203,23.22674376,49999880,140,0.0000005
27.11714518,25.77265125,49999880,140,0.0000005
27.98866033,31.89752899,49999880,140,0.0000005
26.85086375,22.4562751,49999880,140,0.0000005
24.107525,24.05244637,49999880,140,0.0000005
18.98502887,19.40674786,49999880,140,0.0000005
25.00172018,30.18521202,49999880,140,0.0000005
26.9002269,22.84724764,49999880,140,0.0000005
22.90193243,24.76744898,49999880,140,0.0000005
18.94624772,19.28089728,49999880,140,0.0000005
17.81511926,14.86081142,49999880,140,0.0000005
24.97993686,26.01752203,49999950,210,0.0000005
