True_FP,Est_FP,Total_parasites,Barcode_number,Bottleneck_prob
4.977751451,4.172125251,50000000,20,0.0000001
3.994730569,4.746866081,50000000,20,0.0000001
3.015726638,3.347499119,50000000,20,0.0000001
0,,50000000,20,0.0000001
2.043679115,2.111110895,50000000,20,0.0000001
5.963828118,8.125510288,50000000,20,0.0000001
7.115408072,10.22471866,50000000,20,0.0000001
1.995526715,2.109800847,50000000,20,0.0000001
1.948283892,2.110211196,50000000,20,0.0000001
3.987768478,4.747084679,50000000,20,0.0000001
5.957459247,5.561666526,50000000,20,0.0000001
2.973094293,3.348779838,50000000,20,0.0000001
2.944777238,3.352500021,50000000,20,0.0000001
3.981744287,2.856061566,50000000,20,0.0000001
4.075404857,2.853029086,50000000,20,0.0000001
7.943699146,12.65520798,50000000,20,0.0000001
5.028433077,6.331745437,50000000,20,0.0000001
2.909359168,3.35221276,50000000,20,0.0000001
5.874361791,4.173257448,50000000,20,0.0000001
4.945653673,4.140677566,50000000,20,0.0000001
9.005323474,8.681166615,50000000,20,0.0000001
5.08235539,4.047906185,50000000,20,0.0000001
9.764085862,10.53248315,50000000,20,0.0000001
7.046398241,7.026222618,50000000,20,0.0000001
7.965448649,8.824000954,50000000,20,0.0000001
6.041771061,8.136713757,50000000,20,0.0000001
3.029500022,1.858820969,50000000,20,0.0000001
6.01184952,5.550196363,50000000,20,0.0000001
6.100078968,5.518088965,50000000,20,0.0000001
5.902825952,5.595098718,50000000,20,0.0000001
7.906642283,12.64911612,50000000,20,0.0000001
5.157208873,3.077542913,50000000,20,0.0000001
2.98916013,3.351399726,50000000,20,0.0000001
1.940816525,2.110834431,50000000,20,0.0000001
2.954461323,1.930012333,50000000,20,0.0000001
5.026538048,6.32782937,50000000,20,0.0000001
5.920179009,8.131179979,50000000,20,0.0000001
5.001204923,6.329082596,50000000,20,0.0000001
2.958909579,3.348414226,50000000,20,0.0000001
7.136960668,6.988961357,50000000,20,0.0000001
3.067816869,1.838160656,50000000,20,0.0000001
5.047029968,5.796938035,49999980,30,0.0000001
4.022679431,4.455127652,49999980,30,0.0000001
8.181298997,5.090348822,49999980,30,0.0000001
6.123175332,7.245956461,49999980,30,0.0000001
3.983627588,4.456418147,49999980,30,0.0000001
2.058122893,2.071022461,49999980,30,0.0000001
2.889706183,3.222051928,49999980,30,0.0000001
7.175047117,6.415227732,49999980,30,0.0000001
8.948541195,9.51768282,49999980,30,0.0000001
9.193443379,4.292902145,49999980,30,0.0000001
4.033547863,2.894906792,49999980,30,0.0000001
3.951533219,4.460476584,49999980,30,0.0000001
6.947400877,6.531357762,49999980,30,0.0000001
2.988589478,3.21809508,49999980,30,0.0000001
2.982928914,3.220670798,49999980,30,0.0000001
